order_id,customer_id,restaurant_id,order_time,delivery_time,customer_location,restaurant_location,order_value,rating
7465961,546,25,2024-05-04 02:21:09,2024-05-04 03:23:09,Address 100,Restaurant 25,45.42,4
1080672,741,79,2024-04-26 18:50:09,2024-04-26 20:04:09,Address 24,Restaurant 79,40.7,5
7209320,646,82,2024-04-13 08:47:09,2024-04-13 10:39:09,Address 10,Restaurant 82,7.34,3
1054176,541,72,2024-04-24 07:09:09,2024-04-24 08:54:09,Address 98,Restaurant 72,24.4,4
5308976,532,95,2024-04-17 13:34:09,2024-04-17 14:57:09,Address 95,Restaurant 95,41.79,1
2180909,168,28,2024-04-11 17:16:09,2024-04-11 18:29:09,Address 39,Restaurant 28,32.63,4
5690020,663,22,2024-04-11 18:57:09,2024-04-11 19:45:09,Address 35,Restaurant 22,20.82,1
3318156,118,24,2024-04-10 03:13:09,2024-04-10 04:12:09,Address 36,Restaurant 24,18.02,2
2592487,615,25,2024-04-25 13:32:09,2024-04-25 13:48:09,Address 51,Restaurant 25,24.62,5
4437116,325,30,2024-04-26 23:51:09,2024-04-27 01:46:09,Address 46,Restaurant 30,46.71,1
6841211,418,61,2024-04-18 00:47:09,2024-04-18 02:36:09,Address 85,Restaurant 61,14.09,2
4930538,649,31,2024-04-23 15:49:09,2024-04-23 16:45:09,Address 96,Restaurant 31,18.58,4
3303093,523,89,2024-04-07 19:46:09,2024-04-07 21:44:09,Address 30,Restaurant 89,36.99,2
2057273,641,12,2024-04-27 20:02:09,2024-04-27 21:25:09,Address 15,Restaurant 12,37.56,4
7055744,174,65,2024-04-08 23:53:09,2024-04-09 00:33:09,Address 83,Restaurant 65,24.91,5
988690,496,49,2024-04-21 01:39:09,2024-04-21 03:30:09,Address 74,Restaurant 49,32.71,4
6931785,449,45,2024-04-09 07:26:09,2024-04-09 09:13:09,Address 23,Restaurant 45,6.05,2
908305,769,80,2024-04-22 10:20:09,2024-04-22 11:43:09,Address 67,Restaurant 80,8.03,2
8083276,781,12,2024-04-29 13:59:09,2024-04-29 14:29:09,Address 12,Restaurant 12,13.12,4
1280179,822,29,2024-05-01 14:00:09,2024-05-01 15:34:09,Address 32,Restaurant 29,26.96,5
893661,281,89,2024-04-09 00:01:09,2024-04-09 00:18:09,Address 31,Restaurant 89,18.43,1
6036610,630,1,2024-04-29 23:15:09,2024-04-30 00:44:09,Address 88,Restaurant 1,26.78,4
5635513,449,81,2024-05-01 01:45:09,2024-05-01 03:24:09,Address 72,Restaurant 81,13.38,1
2939418,568,80,2024-04-05 17:16:09,2024-04-05 18:42:09,Address 43,Restaurant 80,45.72,1
1726075,792,20,2024-04-30 13:49:09,2024-04-30 15:36:09,Address 85,Restaurant 20,12.61,3
9322281,778,88,2024-04-18 11:32:09,2024-04-18 12:48:09,Address 20,Restaurant 88,8.27,3
2545365,446,82,2024-04-21 10:09:09,2024-04-21 11:26:09,Address 58,Restaurant 82,38.54,3
2069140,991,42,2024-04-06 11:03:09,2024-04-06 12:10:09,Address 52,Restaurant 42,43.09,2
8538003,394,21,2024-04-09 05:15:09,2024-04-09 05:34:09,Address 80,Restaurant 21,10.98,2
6961111,688,20,2024-04-17 07:39:09,2024-04-17 09:33:09,Address 79,Restaurant 20,26.9,3
2140158,233,92,2024-04-19 07:38:09,2024-04-19 08:01:09,Address 94,Restaurant 92,36.57,3
1996746,661,63,2024-04-17 21:23:09,2024-04-17 22:58:09,Address 10,Restaurant 63,37.75,4
5837662,788,12,2024-04-12 05:09:09,2024-04-12 06:03:09,Address 3,Restaurant 12,41.9,3
3256616,510,69,2024-04-09 16:51:09,2024-04-09 18:27:09,Address 48,Restaurant 69,29.59,1
8337112,720,35,2024-04-18 00:54:09,2024-04-18 02:07:09,Address 67,Restaurant 35,44.7,3
781166,735,42,2024-04-25 21:32:09,2024-04-25 22:03:09,Address 80,Restaurant 42,45.49,2
429488,685,18,2024-04-22 02:40:09,2024-04-22 03:21:09,Address 85,Restaurant 18,8.24,3
2836872,293,2,2024-05-04 09:05:09,2024-05-04 10:57:09,Address 48,Restaurant 2,21.81,5
2203917,337,90,2024-05-03 14:15:09,2024-05-03 15:44:09,Address 47,Restaurant 90,48.95,1
6180614,667,56,2024-04-07 06:29:09,2024-04-07 07:09:09,Address 78,Restaurant 56,5.56,3
227591,312,56,2024-04-20 08:39:09,2024-04-20 09:27:09,Address 100,Restaurant 56,22.41,4
3688622,808,90,2024-04-16 13:45:09,2024-04-16 14:51:09,Address 22,Restaurant 90,16.08,4
3210063,958,80,2024-04-08 23:40:09,2024-04-09 01:03:09,Address 11,Restaurant 80,37.48,3
9669388,457,26,2024-04-23 01:49:09,2024-04-23 02:51:09,Address 54,Restaurant 26,10.79,1
3948321,266,49,2024-04-30 12:57:09,2024-04-30 13:39:09,Address 39,Restaurant 49,8.78,1
3595886,959,53,2024-04-25 19:30:09,2024-04-25 20:38:09,Address 15,Restaurant 53,6.21,1
5737032,913,54,2024-04-07 14:31:09,2024-04-07 15:54:09,Address 8,Restaurant 54,23.78,3
9686408,597,39,2024-04-23 16:19:09,2024-04-23 17:54:09,Address 52,Restaurant 39,39.5,4
9809642,425,67,2024-04-21 04:22:09,2024-04-21 06:16:09,Address 99,Restaurant 67,43.92,4
9300793,860,30,2024-04-22 04:42:09,2024-04-22 06:42:09,Address 85,Restaurant 30,6.45,4
3897874,735,47,2024-05-04 01:23:09,2024-05-04 02:14:09,Address 25,Restaurant 47,39.84,5
1574282,870,82,2024-04-20 18:31:09,2024-04-20 18:46:09,Address 65,Restaurant 82,38.2,4
9115074,217,96,2024-04-30 07:02:09,2024-04-30 08:25:09,Address 62,Restaurant 96,13.41,3
2094642,513,26,2024-04-30 18:53:09,2024-04-30 19:25:09,Address 42,Restaurant 26,29.48,2
313857,119,59,2024-04-17 22:34:09,2024-04-17 23:16:09,Address 52,Restaurant 59,20.72,4
2968738,591,9,2024-04-23 07:05:09,2024-04-23 08:18:09,Address 80,Restaurant 9,9.67,5
7504671,171,24,2024-04-30 14:46:09,2024-04-30 15:10:09,Address 26,Restaurant 24,41.19,3
8488619,479,43,2024-05-03 10:49:09,2024-05-03 11:10:09,Address 19,Restaurant 43,7.95,4
1734591,756,95,2024-04-15 00:24:09,2024-04-15 01:51:09,Address 77,Restaurant 95,19.77,3
8641513,163,58,2024-04-13 08:13:09,2024-04-13 09:34:09,Address 21,Restaurant 58,26.89,5
4350227,635,27,2024-05-05 10:03:09,2024-05-05 11:09:09,Address 83,Restaurant 27,18.05,2
5960774,376,89,2024-04-11 20:18:09,2024-04-11 21:08:09,Address 8,Restaurant 89,24.42,2
5559920,737,71,2024-04-10 10:47:09,2024-04-10 12:29:09,Address 50,Restaurant 71,26.04,5
5239810,928,17,2024-04-28 15:06:09,2024-04-28 16:09:09,Address 18,Restaurant 17,37.36,3
2248085,379,37,2024-05-02 15:58:09,2024-05-02 16:50:09,Address 93,Restaurant 37,42.36,3
9965544,903,89,2024-04-13 06:25:09,2024-04-13 07:16:09,Address 26,Restaurant 89,45.42,2
2929094,210,46,2024-04-29 06:12:09,2024-04-29 07:11:09,Address 29,Restaurant 46,43.54,2
6007077,574,7,2024-04-15 21:02:09,2024-04-15 22:22:09,Address 6,Restaurant 7,18.51,3
1961106,838,86,2024-05-02 08:08:09,2024-05-02 09:46:09,Address 5,Restaurant 86,46.44,4
9505863,539,84,2024-04-25 00:59:09,2024-04-25 01:49:09,Address 94,Restaurant 84,25.24,2
9641142,787,6,2024-04-30 11:22:09,2024-04-30 12:17:09,Address 42,Restaurant 6,41.97,5
1750107,994,38,2024-04-25 19:20:09,2024-04-25 20:08:09,Address 33,Restaurant 38,23.61,1
2760566,642,98,2024-04-06 05:05:09,2024-04-06 05:43:09,Address 83,Restaurant 98,24.47,2
6567095,382,4,2024-04-26 14:32:09,2024-04-26 14:43:09,Address 41,Restaurant 4,20.25,5
1013280,357,68,2024-04-14 15:54:09,2024-04-14 17:31:09,Address 22,Restaurant 68,32.53,1
690916,365,20,2024-04-10 23:21:09,2024-04-11 01:06:09,Address 68,Restaurant 20,26.2,1
1727481,855,20,2024-04-18 17:31:09,2024-04-18 18:03:09,Address 94,Restaurant 20,38.32,2
2506206,385,47,2024-04-21 18:07:09,2024-04-21 18:46:09,Address 25,Restaurant 47,30.0,1
809444,431,30,2024-04-20 05:42:09,2024-04-20 07:42:09,Address 57,Restaurant 30,35.52,1
6787484,959,95,2024-04-28 19:07:09,2024-04-28 20:56:09,Address 90,Restaurant 95,24.76,2
529455,715,5,2024-04-24 17:54:09,2024-04-24 18:37:09,Address 1,Restaurant 5,19.27,1
4473621,906,79,2024-04-07 10:01:09,2024-04-07 10:27:09,Address 30,Restaurant 79,9.27,1
3674721,162,46,2024-04-16 16:17:09,2024-04-16 16:28:09,Address 56,Restaurant 46,29.55,2
2039825,180,49,2024-05-01 11:18:09,2024-05-01 11:52:09,Address 38,Restaurant 49,42.26,1
1166385,342,24,2024-04-16 20:06:09,2024-04-16 21:30:09,Address 46,Restaurant 24,8.69,4
2673506,656,23,2024-04-12 19:45:09,2024-04-12 20:31:09,Address 66,Restaurant 23,46.17,5
4250070,578,38,2024-04-22 23:16:09,2024-04-22 23:48:09,Address 43,Restaurant 38,20.58,1
8258444,526,51,2024-04-06 23:57:09,2024-04-07 01:47:09,Address 89,Restaurant 51,38.22,1
4580952,707,82,2024-04-25 01:23:09,2024-04-25 02:35:09,Address 84,Restaurant 82,44.35,2
453252,152,62,2024-04-15 03:05:09,2024-04-15 04:16:09,Address 26,Restaurant 62,38.53,4
7039843,959,40,2024-04-11 07:13:09,2024-04-11 07:57:09,Address 86,Restaurant 40,7.82,2
2797438,799,45,2024-04-08 00:26:09,2024-04-08 01:27:09,Address 10,Restaurant 45,8.58,4
7420150,581,47,2024-04-10 16:44:09,2024-04-10 18:01:09,Address 7,Restaurant 47,42.57,1
6256794,380,71,2024-04-12 06:51:09,2024-04-12 07:23:09,Address 87,Restaurant 71,25.31,2
9865435,440,65,2024-04-27 16:31:09,2024-04-27 16:46:09,Address 8,Restaurant 65,36.19,1
7432241,872,74,2024-04-23 13:36:09,2024-04-23 15:29:09,Address 93,Restaurant 74,30.86,5
7331306,252,44,2024-04-26 01:54:09,2024-04-26 02:48:09,Address 98,Restaurant 44,19.53,1
3749286,410,39,2024-04-21 22:48:09,2024-04-22 00:14:09,Address 80,Restaurant 39,20.64,4
5875016,426,2,2024-04-14 07:00:09,2024-04-14 08:50:09,Address 72,Restaurant 2,34.42,1
8276606,396,24,2024-04-22 18:53:09,2024-04-22 20:48:09,Address 32,Restaurant 24,6.14,2
3892688,844,97,2024-04-28 00:44:09,2024-04-28 02:31:09,Address 78,Restaurant 97,47.99,1
2928095,555,47,2024-04-28 11:23:09,2024-04-28 12:53:09,Address 13,Restaurant 47,44.42,1
5670984,512,11,2024-04-30 04:41:09,2024-04-30 04:53:09,Address 66,Restaurant 11,35.7,4
8257114,899,91,2024-04-11 05:39:09,2024-04-11 07:12:09,Address 37,Restaurant 91,27.26,1
441733,139,49,2024-04-28 11:02:09,2024-04-28 12:47:09,Address 29,Restaurant 49,16.0,2
7124382,338,2,2024-04-14 19:38:09,2024-04-14 20:09:09,Address 13,Restaurant 2,41.19,1
4821119,721,20,2024-04-23 03:38:09,2024-04-23 04:33:09,Address 69,Restaurant 20,14.71,1
2344215,430,69,2024-05-04 13:16:09,2024-05-04 14:25:09,Address 40,Restaurant 69,26.26,4
872402,671,87,2024-05-05 11:49:09,2024-05-05 12:43:09,Address 73,Restaurant 87,5.16,5
3352064,816,58,2024-04-27 09:15:09,2024-04-27 09:59:09,Address 22,Restaurant 58,27.96,5
5287190,131,6,2024-05-03 22:15:09,2024-05-03 23:29:09,Address 4,Restaurant 6,25.81,4
940769,791,6,2024-04-19 03:38:09,2024-04-19 05:27:09,Address 96,Restaurant 6,42.48,3
3696849,795,27,2024-04-25 16:23:09,2024-04-25 18:03:09,Address 76,Restaurant 27,11.7,3
7796526,860,34,2024-04-06 21:00:09,2024-04-06 22:10:09,Address 90,Restaurant 34,23.21,5
7128625,255,36,2024-04-15 11:15:09,2024-04-15 13:14:09,Address 13,Restaurant 36,23.18,5
6595998,788,80,2024-04-17 18:59:09,2024-04-17 20:18:09,Address 40,Restaurant 80,44.32,4
5265699,284,87,2024-04-17 17:38:09,2024-04-17 17:49:09,Address 5,Restaurant 87,49.51,2
7369419,369,19,2024-05-03 16:05:09,2024-05-03 17:25:09,Address 42,Restaurant 19,28.79,2
2938833,650,69,2024-04-06 07:34:09,2024-04-06 08:27:09,Address 82,Restaurant 69,47.31,1
7010509,389,3,2024-04-12 01:26:09,2024-04-12 01:46:09,Address 85,Restaurant 3,27.5,4
9800479,847,28,2024-04-07 06:31:09,2024-04-07 08:26:09,Address 13,Restaurant 28,26.47,5
5315506,932,31,2024-04-16 15:45:09,2024-04-16 17:37:09,Address 90,Restaurant 31,29.21,3
3876245,316,44,2024-04-16 08:57:09,2024-04-16 10:52:09,Address 66,Restaurant 44,21.32,4
952732,937,89,2024-04-10 15:08:09,2024-04-10 16:00:09,Address 44,Restaurant 89,31.14,3
3820172,863,33,2024-04-08 08:52:09,2024-04-08 09:09:09,Address 56,Restaurant 33,28.03,2
891857,170,9,2024-05-01 16:53:09,2024-05-01 18:14:09,Address 32,Restaurant 9,24.67,3
5066145,826,7,2024-05-04 10:22:09,2024-05-04 12:21:09,Address 84,Restaurant 7,20.9,1
3843613,527,21,2024-04-16 10:14:09,2024-04-16 10:42:09,Address 53,Restaurant 21,32.73,1
5776197,363,97,2024-04-17 16:04:09,2024-04-17 16:48:09,Address 62,Restaurant 97,16.17,3
8080197,491,36,2024-04-29 06:33:09,2024-04-29 06:52:09,Address 60,Restaurant 36,42.29,3
3595623,262,12,2024-04-27 13:27:09,2024-04-27 14:19:09,Address 30,Restaurant 12,45.67,3
5615997,261,77,2024-05-02 00:41:09,2024-05-02 02:20:09,Address 85,Restaurant 77,45.79,4
6570850,691,47,2024-04-12 22:41:09,2024-04-12 23:50:09,Address 32,Restaurant 47,11.21,1
9001944,115,29,2024-04-26 00:08:09,2024-04-26 01:02:09,Address 64,Restaurant 29,34.6,4
3194907,429,2,2024-04-16 00:40:09,2024-04-16 02:10:09,Address 84,Restaurant 2,26.94,4
9744087,383,23,2024-04-26 02:14:09,2024-04-26 02:54:09,Address 28,Restaurant 23,22.61,2
4800628,541,82,2024-04-20 03:34:09,2024-04-20 04:58:09,Address 87,Restaurant 82,12.2,1
2790122,558,94,2024-04-19 08:25:09,2024-04-19 10:14:09,Address 76,Restaurant 94,8.93,4
6056901,612,62,2024-04-28 19:45:09,2024-04-28 19:58:09,Address 64,Restaurant 62,12.38,2
4829016,424,52,2024-05-03 01:20:09,2024-05-03 02:28:09,Address 16,Restaurant 52,10.55,3
3015913,482,27,2024-04-12 11:35:09,2024-04-12 12:21:09,Address 86,Restaurant 27,26.16,1
5658968,462,39,2024-04-11 10:05:09,2024-04-11 11:54:09,Address 95,Restaurant 39,16.14,2
6863895,654,73,2024-05-01 13:48:09,2024-05-01 14:57:09,Address 40,Restaurant 73,24.44,4
6875078,345,10,2024-04-30 00:43:09,2024-04-30 02:17:09,Address 44,Restaurant 10,19.49,1
5700275,228,53,2024-04-20 09:23:09,2024-04-20 10:40:09,Address 88,Restaurant 53,11.29,5
8082312,312,5,2024-04-13 07:12:09,2024-04-13 07:55:09,Address 41,Restaurant 5,44.24,5
1263120,173,24,2024-04-28 04:34:09,2024-04-28 06:28:09,Address 88,Restaurant 24,33.99,5
5717852,721,57,2024-04-10 06:01:09,2024-04-10 07:26:09,Address 46,Restaurant 57,48.65,2
4006965,686,42,2024-04-22 07:57:09,2024-04-22 09:40:09,Address 46,Restaurant 42,43.57,4
6172554,320,4,2024-05-02 20:25:09,2024-05-02 22:14:09,Address 10,Restaurant 4,24.89,4
6139954,884,51,2024-04-25 02:56:09,2024-04-25 04:23:09,Address 19,Restaurant 51,12.67,5
3247764,197,68,2024-04-10 07:11:09,2024-04-10 07:55:09,Address 31,Restaurant 68,11.16,5
4341458,784,22,2024-05-03 13:11:09,2024-05-03 13:46:09,Address 15,Restaurant 22,35.55,1
4218031,154,34,2024-04-17 06:05:09,2024-04-17 07:53:09,Address 84,Restaurant 34,40.92,4
9258366,648,88,2024-04-06 14:46:09,2024-04-06 15:41:09,Address 88,Restaurant 88,39.19,5
2730967,346,15,2024-04-15 18:02:09,2024-04-15 18:15:09,Address 64,Restaurant 15,11.78,4
4654261,245,16,2024-04-30 02:53:09,2024-04-30 04:52:09,Address 81,Restaurant 16,7.47,1
8812058,838,66,2024-04-28 05:25:09,2024-04-28 05:47:09,Address 47,Restaurant 66,16.26,5
7022235,207,68,2024-04-21 03:48:09,2024-04-21 05:04:09,Address 69,Restaurant 68,21.07,4
6674066,201,13,2024-04-22 14:19:09,2024-04-22 14:31:09,Address 60,Restaurant 13,23.68,4
5634503,408,77,2024-04-25 14:13:09,2024-04-25 14:26:09,Address 58,Restaurant 77,36.84,1
3045163,782,18,2024-05-04 15:58:09,2024-05-04 17:36:09,Address 47,Restaurant 18,12.93,1
2266223,444,27,2024-04-29 08:50:09,2024-04-29 09:17:09,Address 12,Restaurant 27,22.68,5
2526785,621,62,2024-04-10 15:53:09,2024-04-10 16:56:09,Address 40,Restaurant 62,7.95,4
1005139,915,32,2024-05-01 04:23:09,2024-05-01 05:51:09,Address 81,Restaurant 32,13.07,2
5271784,254,29,2024-04-30 14:05:09,2024-04-30 15:00:09,Address 83,Restaurant 29,34.16,4
2505136,764,14,2024-04-30 16:12:09,2024-04-30 17:49:09,Address 40,Restaurant 14,28.23,4
3679917,995,91,2024-04-07 06:34:09,2024-04-07 06:59:09,Address 34,Restaurant 91,37.72,5
2277947,495,64,2024-04-06 08:11:09,2024-04-06 08:22:09,Address 62,Restaurant 64,33.93,1
4236812,527,99,2024-04-22 13:26:09,2024-04-22 15:04:09,Address 15,Restaurant 99,33.49,5
7592961,905,74,2024-04-29 09:06:09,2024-04-29 09:46:09,Address 41,Restaurant 74,37.54,2
9186654,200,13,2024-05-05 03:35:09,2024-05-05 04:53:09,Address 81,Restaurant 13,32.36,2
6844145,203,38,2024-04-15 06:58:09,2024-04-15 08:10:09,Address 38,Restaurant 38,47.52,4
4868486,624,49,2024-04-13 04:20:09,2024-04-13 04:53:09,Address 94,Restaurant 49,31.95,3
7311353,814,16,2024-04-05 19:03:09,2024-04-05 20:48:09,Address 44,Restaurant 16,18.36,2
6609301,204,48,2024-04-09 22:02:09,2024-04-09 22:52:09,Address 54,Restaurant 48,22.27,2
5013030,102,5,2024-05-02 22:13:09,2024-05-02 22:53:09,Address 46,Restaurant 5,16.26,5
5203740,208,15,2024-04-27 18:09:09,2024-04-27 18:59:09,Address 59,Restaurant 15,21.57,5
429022,203,2,2024-05-03 07:12:09,2024-05-03 08:58:09,Address 83,Restaurant 2,15.2,2
406224,136,23,2024-04-13 16:32:09,2024-04-13 18:32:09,Address 84,Restaurant 23,5.89,1
6320979,726,26,2024-04-16 10:54:09,2024-04-16 11:39:09,Address 81,Restaurant 26,44.34,3
2607616,898,99,2024-04-22 00:15:09,2024-04-22 02:11:09,Address 17,Restaurant 99,48.84,4
7190586,320,48,2024-04-18 15:03:09,2024-04-18 16:13:09,Address 82,Restaurant 48,28.12,1
1026672,846,17,2024-04-08 04:09:09,2024-04-08 04:27:09,Address 74,Restaurant 17,6.4,2
621179,357,80,2024-05-04 16:52:09,2024-05-04 18:47:09,Address 80,Restaurant 80,49.51,3
7513172,254,44,2024-04-29 07:32:09,2024-04-29 09:22:09,Address 62,Restaurant 44,29.17,3
8757514,278,80,2024-04-27 16:54:09,2024-04-27 18:16:09,Address 19,Restaurant 80,9.53,1
6077447,675,17,2024-04-27 18:41:09,2024-04-27 19:27:09,Address 23,Restaurant 17,44.81,1
7017000,906,80,2024-04-29 08:18:09,2024-04-29 08:46:09,Address 100,Restaurant 80,25.32,3
9819405,495,97,2024-04-11 08:57:09,2024-04-11 09:54:09,Address 28,Restaurant 97,45.75,4
4612848,925,3,2024-04-19 17:44:09,2024-04-19 19:35:09,Address 17,Restaurant 3,10.02,2
3220929,266,27,2024-04-21 18:14:09,2024-04-21 18:43:09,Address 92,Restaurant 27,27.79,4
7904395,957,42,2024-04-10 14:38:09,2024-04-10 15:40:09,Address 78,Restaurant 42,31.91,3
1456515,405,91,2024-04-17 09:11:09,2024-04-17 10:02:09,Address 49,Restaurant 91,16.24,3
9204563,778,9,2024-04-17 23:33:09,2024-04-18 01:26:09,Address 8,Restaurant 9,24.64,2
3819351,656,27,2024-04-14 07:57:09,2024-04-14 08:39:09,Address 83,Restaurant 27,40.29,2
1744684,975,85,2024-04-23 12:56:09,2024-04-23 13:22:09,Address 40,Restaurant 85,15.7,1
5302280,920,19,2024-04-30 17:12:09,2024-04-30 18:52:09,Address 77,Restaurant 19,14.06,4
7168453,751,84,2024-05-03 00:11:09,2024-05-03 01:21:09,Address 3,Restaurant 84,39.49,4
3765632,883,65,2024-04-20 10:54:09,2024-04-20 11:27:09,Address 100,Restaurant 65,48.79,1
5527158,916,95,2024-04-23 15:32:09,2024-04-23 15:54:09,Address 81,Restaurant 95,15.61,4
5325630,453,51,2024-04-10 04:28:09,2024-04-10 05:17:09,Address 46,Restaurant 51,24.25,2
195962,646,70,2024-04-14 18:05:09,2024-04-14 19:30:09,Address 28,Restaurant 70,37.46,4
5925228,931,14,2024-04-18 03:39:09,2024-04-18 04:47:09,Address 16,Restaurant 14,14.62,3
4850665,627,16,2024-04-27 13:46:09,2024-04-27 15:38:09,Address 50,Restaurant 16,26.81,5
1560159,453,85,2024-04-18 23:16:09,2024-04-19 00:53:09,Address 65,Restaurant 85,6.97,2
6843965,952,31,2024-04-19 09:41:09,2024-04-19 09:51:09,Address 12,Restaurant 31,6.59,1
5718760,387,61,2024-04-14 11:01:09,2024-04-14 12:13:09,Address 22,Restaurant 61,12.4,3
6335537,105,37,2024-04-28 18:07:09,2024-04-28 19:33:09,Address 22,Restaurant 37,39.19,2
7649554,994,44,2024-04-16 20:00:09,2024-04-16 20:48:09,Address 11,Restaurant 44,47.39,4
9599436,650,16,2024-04-11 21:27:09,2024-04-11 22:01:09,Address 34,Restaurant 16,5.25,4
3246278,568,48,2024-04-05 19:29:09,2024-04-05 20:29:09,Address 8,Restaurant 48,11.64,3
1738308,694,98,2024-04-26 14:32:09,2024-04-26 15:02:09,Address 82,Restaurant 98,20.65,2
7718860,153,11,2024-05-02 14:18:09,2024-05-02 14:40:09,Address 77,Restaurant 11,49.29,4
3082369,300,58,2024-05-01 15:27:09,2024-05-01 15:59:09,Address 59,Restaurant 58,42.4,3
3762398,402,65,2024-04-22 20:19:09,2024-04-22 21:32:09,Address 7,Restaurant 65,24.01,5
7724684,977,31,2024-04-26 05:46:09,2024-04-26 07:16:09,Address 90,Restaurant 31,33.61,4
6391948,839,77,2024-04-06 05:20:09,2024-04-06 06:15:09,Address 31,Restaurant 77,38.64,1
7601145,367,68,2024-04-29 13:47:09,2024-04-29 15:45:09,Address 96,Restaurant 68,37.26,5
7380395,847,71,2024-04-08 00:23:09,2024-04-08 02:21:09,Address 11,Restaurant 71,21.23,5
5786217,518,79,2024-04-16 18:49:09,2024-04-16 19:46:09,Address 77,Restaurant 79,34.95,1
8745996,475,27,2024-04-26 23:57:09,2024-04-27 01:22:09,Address 99,Restaurant 27,34.87,3
2525022,612,16,2024-04-23 03:38:09,2024-04-23 04:38:09,Address 3,Restaurant 16,37.72,4
3570256,262,15,2024-04-06 08:39:09,2024-04-06 08:52:09,Address 38,Restaurant 15,19.01,4
1035451,239,87,2024-04-23 22:57:09,2024-04-24 00:15:09,Address 25,Restaurant 87,42.64,4
3335993,638,10,2024-05-01 11:54:09,2024-05-01 12:13:09,Address 44,Restaurant 10,13.23,1
8979701,527,94,2024-04-14 06:06:09,2024-04-14 06:34:09,Address 3,Restaurant 94,10.88,4
4419116,692,11,2024-05-02 04:10:09,2024-05-02 05:44:09,Address 51,Restaurant 11,47.89,2
4369099,535,58,2024-04-21 19:29:09,2024-04-21 21:12:09,Address 16,Restaurant 58,31.0,4
2705100,497,6,2024-05-05 10:11:09,2024-05-05 11:49:09,Address 41,Restaurant 6,16.78,3
6504475,938,69,2024-04-12 07:25:09,2024-04-12 08:51:09,Address 64,Restaurant 69,31.54,1
2822480,648,44,2024-04-21 06:54:09,2024-04-21 07:26:09,Address 87,Restaurant 44,23.89,5
5191983,520,28,2024-04-06 04:19:09,2024-04-06 05:16:09,Address 54,Restaurant 28,48.26,4
7831362,940,46,2024-04-25 08:14:09,2024-04-25 10:14:09,Address 31,Restaurant 46,40.95,1
2453669,564,38,2024-04-16 06:54:09,2024-04-16 08:29:09,Address 54,Restaurant 38,28.4,1
342678,656,22,2024-04-23 07:14:09,2024-04-23 08:00:09,Address 100,Restaurant 22,19.85,2
691706,933,89,2024-04-30 05:53:09,2024-04-30 06:09:09,Address 46,Restaurant 89,45.65,2
4176481,376,55,2024-05-01 14:34:09,2024-05-01 16:20:09,Address 65,Restaurant 55,19.57,1
9059017,651,39,2024-04-28 09:18:09,2024-04-28 10:28:09,Address 27,Restaurant 39,41.13,3
3674044,724,52,2024-04-06 20:09:09,2024-04-06 21:17:09,Address 80,Restaurant 52,48.2,3
3874603,846,61,2024-04-14 06:39:09,2024-04-14 06:52:09,Address 79,Restaurant 61,25.14,5
9132986,533,70,2024-05-03 22:33:09,2024-05-04 00:01:09,Address 93,Restaurant 70,34.12,3
654173,227,8,2024-04-18 23:41:09,2024-04-19 00:09:09,Address 96,Restaurant 8,24.0,4
1947970,586,15,2024-04-21 22:14:09,2024-04-21 23:49:09,Address 85,Restaurant 15,22.47,5
830186,881,79,2024-04-17 01:46:09,2024-04-17 03:11:09,Address 42,Restaurant 79,43.04,5
5165386,266,18,2024-04-09 17:59:09,2024-04-09 18:13:09,Address 1,Restaurant 18,42.49,2
6398158,957,27,2024-04-10 21:51:09,2024-04-10 22:14:09,Address 48,Restaurant 27,30.63,2
2608621,177,15,2024-04-12 15:24:09,2024-04-12 16:14:09,Address 57,Restaurant 15,31.04,5
3928836,684,21,2024-04-30 03:01:09,2024-04-30 04:06:09,Address 73,Restaurant 21,49.48,3
3313845,428,55,2024-04-21 03:06:09,2024-04-21 03:40:09,Address 6,Restaurant 55,26.75,2
7558046,709,16,2024-04-19 23:40:09,2024-04-20 00:38:09,Address 32,Restaurant 16,6.21,5
3516743,946,24,2024-04-13 04:31:09,2024-04-13 05:14:09,Address 1,Restaurant 24,23.05,2
2581702,403,6,2024-04-28 13:18:09,2024-04-28 14:04:09,Address 87,Restaurant 6,5.13,4
7055432,493,37,2024-04-26 11:06:09,2024-04-26 12:29:09,Address 65,Restaurant 37,30.41,1
6884202,906,27,2024-04-19 23:23:09,2024-04-20 00:06:09,Address 38,Restaurant 27,44.05,2
5826893,525,69,2024-04-17 06:49:09,2024-04-17 07:05:09,Address 99,Restaurant 69,13.18,4
2652121,767,11,2024-04-09 06:16:09,2024-04-09 06:53:09,Address 86,Restaurant 11,6.36,3
8903711,202,12,2024-04-09 14:16:09,2024-04-09 15:34:09,Address 47,Restaurant 12,35.31,1
7496842,739,30,2024-04-07 06:05:09,2024-04-07 08:01:09,Address 47,Restaurant 30,32.65,2
552774,293,80,2024-04-15 20:52:09,2024-04-15 21:15:09,Address 21,Restaurant 80,31.55,3
1241901,883,5,2024-04-22 06:11:09,2024-04-22 06:45:09,Address 91,Restaurant 5,6.27,2
7050619,465,7,2024-04-10 02:21:09,2024-04-10 04:08:09,Address 84,Restaurant 7,10.06,1
6428097,684,88,2024-04-13 11:49:09,2024-04-13 12:42:09,Address 24,Restaurant 88,19.04,2
