order_id,customer_id,restaurant_id,order_time,delivery_time,customer_location,restaurant_location,order_value,rating
5344101,736,40,2024-04-23 11:08:09,2024-04-23 12:00:09,Address 15,Restaurant 40,41.46,4
2366533,750,68,2024-04-15 03:51:09,2024-04-15 05:38:09,Address 68,Restaurant 68,19.75,5
9038072,902,39,2024-05-01 22:59:09,2024-05-02 00:21:09,Address 36,Restaurant 39,34.19,2
4260864,955,73,2024-05-01 14:16:09,2024-05-01 14:55:09,Address 94,Restaurant 73,6.47,3
9944851,273,87,2024-04-07 04:21:09,2024-04-07 05:28:09,Address 41,Restaurant 87,31.61,4
5396881,869,15,2024-04-23 18:28:09,2024-04-23 18:47:09,Address 17,Restaurant 15,25.68,5
8914617,156,99,2024-04-06 14:22:09,2024-04-06 14:41:09,Address 83,Restaurant 99,10.32,2
7695916,601,45,2024-04-15 09:29:09,2024-04-15 10:52:09,Address 25,Restaurant 45,39.23,2
8068518,500,86,2024-04-09 00:43:09,2024-04-09 01:55:09,Address 64,Restaurant 86,37.21,2
8235590,356,7,2024-04-20 05:21:09,2024-04-20 06:00:09,Address 52,Restaurant 7,18.13,2
4479405,195,81,2024-05-04 03:57:09,2024-05-04 05:31:09,Address 66,Restaurant 81,24.0,1
5300289,814,74,2024-04-08 06:32:09,2024-04-08 08:03:09,Address 13,Restaurant 74,41.45,5
9039546,149,26,2024-04-19 23:47:09,2024-04-20 00:02:09,Address 31,Restaurant 26,48.27,2
3374573,948,48,2024-04-29 15:35:09,2024-04-29 17:30:09,Address 67,Restaurant 48,33.57,3
6383029,106,53,2024-05-01 00:52:09,2024-05-01 01:09:09,Address 65,Restaurant 53,8.76,3
2645462,724,62,2024-04-28 14:03:09,2024-04-28 15:14:09,Address 100,Restaurant 62,46.35,5
8630765,442,6,2024-05-04 00:51:09,2024-05-04 02:15:09,Address 57,Restaurant 6,48.51,3
1858473,887,41,2024-04-09 19:57:09,2024-04-09 21:35:09,Address 17,Restaurant 41,31.11,4
2975203,301,75,2024-05-04 18:08:09,2024-05-04 19:34:09,Address 74,Restaurant 75,23.26,5
6934570,938,66,2024-04-17 08:52:09,2024-04-17 09:16:09,Address 34,Restaurant 66,17.87,3
9872145,256,56,2024-05-04 00:35:09,2024-05-04 01:01:09,Address 14,Restaurant 56,47.19,4
6639760,299,84,2024-04-21 07:32:09,2024-04-21 09:11:09,Address 29,Restaurant 84,5.95,5
7416340,872,69,2024-04-08 16:10:09,2024-04-08 16:20:09,Address 6,Restaurant 69,22.88,2
8450721,879,79,2024-04-19 03:37:09,2024-04-19 04:04:09,Address 55,Restaurant 79,18.04,5
6409715,570,9,2024-04-16 03:39:09,2024-04-16 05:17:09,Address 80,Restaurant 9,24.4,2
1080936,109,64,2024-04-29 11:08:09,2024-04-29 11:41:09,Address 41,Restaurant 64,33.56,1
6953914,679,94,2024-04-28 01:36:09,2024-04-28 03:15:09,Address 30,Restaurant 94,15.97,5
7638846,715,34,2024-04-20 23:21:09,2024-04-21 01:04:09,Address 99,Restaurant 34,33.41,3
2794019,233,83,2024-04-21 13:16:09,2024-04-21 14:50:09,Address 45,Restaurant 83,48.88,1
7197202,393,87,2024-04-11 22:51:09,2024-04-11 23:43:09,Address 61,Restaurant 87,26.72,3
7407593,996,58,2024-04-29 11:47:09,2024-04-29 13:38:09,Address 6,Restaurant 58,49.51,5
2581693,567,56,2024-04-08 14:27:09,2024-04-08 15:10:09,Address 62,Restaurant 56,6.54,5
7796238,698,6,2024-04-07 21:15:09,2024-04-07 23:07:09,Address 87,Restaurant 6,36.24,3
6598751,989,89,2024-04-19 03:17:09,2024-04-19 05:14:09,Address 27,Restaurant 89,39.02,4
9220043,615,88,2024-04-13 11:13:09,2024-04-13 12:47:09,Address 97,Restaurant 88,44.5,1
5179433,663,67,2024-04-21 20:43:09,2024-04-21 21:04:09,Address 98,Restaurant 67,33.23,2
2615432,636,79,2024-04-10 07:56:09,2024-04-10 09:29:09,Address 99,Restaurant 79,38.55,2
5343035,130,9,2024-05-01 19:15:09,2024-05-01 20:37:09,Address 5,Restaurant 9,8.13,2
3693264,768,88,2024-04-09 14:59:09,2024-04-09 15:38:09,Address 87,Restaurant 88,6.37,4
2784024,886,69,2024-04-22 01:24:09,2024-04-22 02:25:09,Address 92,Restaurant 69,39.13,2
3552726,314,4,2024-04-27 15:30:09,2024-04-27 16:47:09,Address 84,Restaurant 4,24.52,4
3219226,591,58,2024-04-09 23:22:09,2024-04-10 00:19:09,Address 26,Restaurant 58,26.95,1
8094486,772,79,2024-04-13 06:34:09,2024-04-13 08:18:09,Address 62,Restaurant 79,23.44,3
8199446,785,38,2024-05-02 22:19:09,2024-05-03 00:04:09,Address 47,Restaurant 38,11.29,3
367772,621,31,2024-04-19 11:12:09,2024-04-19 11:48:09,Address 31,Restaurant 31,8.73,4
7663335,320,84,2024-04-10 16:22:09,2024-04-10 18:20:09,Address 81,Restaurant 84,39.35,1
4846163,944,28,2024-05-03 04:06:09,2024-05-03 05:02:09,Address 39,Restaurant 28,34.37,3
2650063,185,6,2024-04-13 05:39:09,2024-04-13 06:57:09,Address 23,Restaurant 6,8.2,3
9732408,205,76,2024-04-09 17:26:09,2024-04-09 19:03:09,Address 27,Restaurant 76,28.7,3
7227317,289,72,2024-04-17 13:42:09,2024-04-17 14:07:09,Address 49,Restaurant 72,21.61,4
3155691,196,48,2024-04-07 22:25:09,2024-04-07 23:21:09,Address 69,Restaurant 48,48.04,3
517054,612,41,2024-04-30 01:50:09,2024-04-30 02:00:09,Address 29,Restaurant 41,11.86,2
9374425,173,29,2024-04-06 19:04:09,2024-04-06 20:20:09,Address 79,Restaurant 29,21.95,2
9578287,797,64,2024-04-08 23:21:09,2024-04-09 00:01:09,Address 74,Restaurant 64,18.3,2
2976465,583,3,2024-04-09 14:09:09,2024-04-09 15:34:09,Address 36,Restaurant 3,44.23,2
5130974,979,55,2024-04-07 19:30:09,2024-04-07 21:10:09,Address 56,Restaurant 55,6.81,5
1392870,717,85,2024-04-09 02:45:09,2024-04-09 03:02:09,Address 89,Restaurant 85,13.57,3
178121,424,53,2024-05-03 23:52:09,2024-05-04 00:37:09,Address 28,Restaurant 53,21.39,5
3089016,559,80,2024-04-20 03:01:09,2024-04-20 04:33:09,Address 67,Restaurant 80,47.62,3
1365540,718,20,2024-04-17 16:07:09,2024-04-17 17:14:09,Address 30,Restaurant 20,48.54,1
4751486,618,36,2024-04-30 21:06:09,2024-04-30 21:42:09,Address 59,Restaurant 36,44.93,4
9685506,941,27,2024-04-10 08:38:09,2024-04-10 09:52:09,Address 61,Restaurant 27,47.88,2
6136197,771,39,2024-04-20 18:18:09,2024-04-20 20:04:09,Address 5,Restaurant 39,14.44,5
9275919,605,90,2024-04-14 03:40:09,2024-04-14 04:43:09,Address 79,Restaurant 90,33.54,3
9913446,383,36,2024-04-17 05:17:09,2024-04-17 06:25:09,Address 92,Restaurant 36,10.7,2
9243368,642,91,2024-04-20 11:15:09,2024-04-20 12:06:09,Address 74,Restaurant 91,8.31,1
2901817,202,63,2024-04-12 00:52:09,2024-04-12 01:13:09,Address 12,Restaurant 63,41.76,1
8421960,239,98,2024-04-26 19:53:09,2024-04-26 20:25:09,Address 86,Restaurant 98,31.83,3
644321,651,84,2024-04-27 11:38:09,2024-04-27 12:41:09,Address 40,Restaurant 84,36.15,3
7710553,109,70,2024-04-27 00:23:09,2024-04-27 00:50:09,Address 90,Restaurant 70,6.62,5
3612540,603,70,2024-04-19 13:25:09,2024-04-19 15:00:09,Address 68,Restaurant 70,29.81,4
6222075,666,3,2024-04-17 06:09:09,2024-04-17 06:29:09,Address 34,Restaurant 3,25.23,1
6083051,167,89,2024-04-12 10:17:09,2024-04-12 10:46:09,Address 38,Restaurant 89,45.79,1
3555485,727,41,2024-04-26 17:32:09,2024-04-26 17:45:09,Address 2,Restaurant 41,9.38,2
2228284,251,27,2024-04-18 06:34:09,2024-04-18 07:01:09,Address 15,Restaurant 27,17.64,4
6919799,414,45,2024-05-02 22:46:09,2024-05-03 00:20:09,Address 28,Restaurant 45,12.56,3
4730225,688,81,2024-04-09 08:43:09,2024-04-09 09:06:09,Address 42,Restaurant 81,39.03,2
2785648,364,2,2024-04-10 16:16:09,2024-04-10 17:04:09,Address 58,Restaurant 2,10.87,1
3060650,597,45,2024-04-12 18:49:09,2024-04-12 20:28:09,Address 17,Restaurant 45,6.28,4
2658185,717,12,2024-05-01 05:35:09,2024-05-01 06:56:09,Address 19,Restaurant 12,39.24,3
4513082,212,96,2024-04-09 02:11:09,2024-04-09 02:53:09,Address 80,Restaurant 96,45.8,1
3069966,966,26,2024-04-26 18:58:09,2024-04-26 19:58:09,Address 43,Restaurant 26,34.43,1
1115558,974,72,2024-04-17 15:26:09,2024-04-17 17:18:09,Address 63,Restaurant 72,20.25,5
5580368,418,74,2024-04-24 18:41:09,2024-04-24 20:20:09,Address 41,Restaurant 74,38.1,5
470561,269,28,2024-04-30 06:41:09,2024-04-30 06:59:09,Address 14,Restaurant 28,32.4,3
8985486,265,98,2024-05-05 03:17:09,2024-05-05 04:46:09,Address 12,Restaurant 98,30.09,3
4696968,303,27,2024-04-20 15:12:09,2024-04-20 16:35:09,Address 56,Restaurant 27,20.42,3
8509525,561,87,2024-05-02 14:26:09,2024-05-02 16:04:09,Address 55,Restaurant 87,43.08,5
561679,269,33,2024-04-15 02:11:09,2024-04-15 02:38:09,Address 96,Restaurant 33,35.94,2
2074700,936,69,2024-05-03 14:49:09,2024-05-03 16:41:09,Address 78,Restaurant 69,9.23,1
1923507,534,92,2024-05-04 05:23:09,2024-05-04 06:50:09,Address 66,Restaurant 92,23.22,1
1463361,750,64,2024-04-17 01:14:09,2024-04-17 02:00:09,Address 50,Restaurant 64,29.12,4
2320335,426,43,2024-04-20 04:38:09,2024-04-20 05:27:09,Address 30,Restaurant 43,36.54,5
360172,308,79,2024-04-17 04:15:09,2024-04-17 05:32:09,Address 18,Restaurant 79,6.86,5
3777476,259,5,2024-04-26 06:08:09,2024-04-26 06:36:09,Address 65,Restaurant 5,13.54,1
6788492,369,34,2024-04-30 23:02:09,2024-05-01 00:12:09,Address 34,Restaurant 34,48.02,2
5659946,825,47,2024-04-18 13:35:09,2024-04-18 15:21:09,Address 37,Restaurant 47,24.36,1
4278986,349,19,2024-04-08 14:18:09,2024-04-08 15:29:09,Address 28,Restaurant 19,5.28,3
4785348,520,97,2024-05-01 21:36:09,2024-05-01 23:10:09,Address 92,Restaurant 97,24.02,5
7868954,656,95,2024-05-01 19:59:09,2024-05-01 20:09:09,Address 78,Restaurant 95,13.32,2
7833764,596,33,2024-04-08 08:45:09,2024-04-08 10:23:09,Address 97,Restaurant 33,47.54,2
3932081,482,94,2024-05-04 22:27:09,2024-05-04 23:40:09,Address 66,Restaurant 94,10.07,1
8893866,211,58,2024-04-12 18:46:09,2024-04-12 20:38:09,Address 81,Restaurant 58,24.7,5
6150749,805,31,2024-04-12 07:08:09,2024-04-12 07:27:09,Address 23,Restaurant 31,47.81,4
4921720,890,8,2024-04-06 02:27:09,2024-04-06 04:26:09,Address 6,Restaurant 8,13.23,3
8719604,293,81,2024-04-19 03:35:09,2024-04-19 04:09:09,Address 78,Restaurant 81,7.71,5
5423419,711,12,2024-04-23 07:19:09,2024-04-23 07:54:09,Address 50,Restaurant 12,49.51,3
1465639,165,59,2024-05-03 06:37:09,2024-05-03 07:37:09,Address 5,Restaurant 59,37.7,1
3706345,957,33,2024-04-27 03:25:09,2024-04-27 05:19:09,Address 24,Restaurant 33,40.18,3
9014913,374,68,2024-04-16 04:43:09,2024-04-16 06:18:09,Address 10,Restaurant 68,31.63,2
4020724,368,72,2024-04-11 13:54:09,2024-04-11 14:38:09,Address 56,Restaurant 72,6.21,2
1150591,200,48,2024-04-27 17:25:09,2024-04-27 19:14:09,Address 56,Restaurant 48,36.0,5
3359716,410,10,2024-04-28 04:37:09,2024-04-28 06:07:09,Address 35,Restaurant 10,40.64,4
6961198,542,16,2024-05-04 17:37:09,2024-05-04 19:27:09,Address 6,Restaurant 16,16.99,1
2007665,286,56,2024-04-24 07:58:09,2024-04-24 08:29:09,Address 21,Restaurant 56,49.96,1
2158182,884,72,2024-04-13 04:39:09,2024-04-13 06:25:09,Address 25,Restaurant 72,25.39,5
768891,378,79,2024-04-18 22:10:09,2024-04-18 23:29:09,Address 38,Restaurant 79,38.42,1
1308155,782,99,2024-04-17 23:42:09,2024-04-18 01:41:09,Address 90,Restaurant 99,18.27,3
9354151,203,56,2024-04-16 15:12:09,2024-04-16 16:47:09,Address 96,Restaurant 56,43.69,1
9525111,832,33,2024-04-28 18:33:09,2024-04-28 20:32:09,Address 33,Restaurant 33,32.96,5
4385682,165,6,2024-04-20 09:14:09,2024-04-20 10:01:09,Address 55,Restaurant 6,34.8,1
2168217,566,26,2024-04-30 03:56:09,2024-04-30 05:56:09,Address 90,Restaurant 26,13.4,4
9813759,529,36,2024-04-20 13:52:09,2024-04-20 14:33:09,Address 37,Restaurant 36,37.31,5
3049841,799,55,2024-04-15 23:01:09,2024-04-15 23:15:09,Address 69,Restaurant 55,17.75,4
1537675,284,18,2024-04-22 23:34:09,2024-04-23 01:19:09,Address 20,Restaurant 18,6.9,4
763815,522,83,2024-05-05 08:12:09,2024-05-05 09:30:09,Address 26,Restaurant 83,11.4,1
2828189,218,80,2024-05-01 23:01:09,2024-05-01 23:54:09,Address 84,Restaurant 80,36.85,2
4425428,783,20,2024-05-02 00:22:09,2024-05-02 01:07:09,Address 2,Restaurant 20,33.28,1
2858192,657,19,2024-04-06 23:16:09,2024-04-07 00:02:09,Address 77,Restaurant 19,48.64,4
9658992,534,59,2024-05-03 01:07:09,2024-05-03 02:58:09,Address 32,Restaurant 59,15.86,5
4299772,727,97,2024-04-11 17:35:09,2024-04-11 18:23:09,Address 32,Restaurant 97,24.56,4
394236,314,78,2024-04-06 19:07:09,2024-04-06 20:12:09,Address 35,Restaurant 78,26.04,3
7518789,195,13,2024-04-17 07:44:09,2024-04-17 08:38:09,Address 56,Restaurant 13,46.59,1
3001767,356,20,2024-04-23 08:52:09,2024-04-23 10:41:09,Address 2,Restaurant 20,15.56,1
8092647,624,29,2024-04-12 14:03:09,2024-04-12 15:33:09,Address 74,Restaurant 29,8.89,1
278440,780,31,2024-04-18 05:39:09,2024-04-18 07:25:09,Address 88,Restaurant 31,12.78,3
4037928,322,1,2024-04-24 18:06:09,2024-04-24 19:23:09,Address 9,Restaurant 1,29.53,1
3727970,944,75,2024-04-27 04:57:09,2024-04-27 05:36:09,Address 38,Restaurant 75,19.04,3
6922935,579,64,2024-04-25 09:01:09,2024-04-25 10:44:09,Address 82,Restaurant 64,19.03,3
2785259,787,87,2024-04-26 20:31:09,2024-04-26 21:39:09,Address 52,Restaurant 87,37.8,5
279557,428,1,2024-05-02 10:54:09,2024-05-02 11:33:09,Address 52,Restaurant 1,14.67,2
3191172,267,15,2024-04-13 00:43:09,2024-04-13 01:17:09,Address 71,Restaurant 15,37.58,3
2012293,329,32,2024-04-16 08:14:09,2024-04-16 08:38:09,Address 9,Restaurant 32,8.28,3
3255640,226,7,2024-04-12 04:38:09,2024-04-12 06:37:09,Address 97,Restaurant 7,21.1,5
6491829,829,6,2024-04-21 07:48:09,2024-04-21 09:39:09,Address 37,Restaurant 6,43.39,2
2619835,277,14,2024-04-16 12:58:09,2024-04-16 14:24:09,Address 49,Restaurant 14,29.43,2
529002,526,29,2024-05-03 00:09:09,2024-05-03 01:56:09,Address 73,Restaurant 29,22.46,5
8692616,569,35,2024-04-26 16:59:09,2024-04-26 17:39:09,Address 34,Restaurant 35,20.58,3
8991898,299,95,2024-04-21 08:32:09,2024-04-21 10:16:09,Address 68,Restaurant 95,9.45,4
7856452,597,45,2024-04-07 10:58:09,2024-04-07 11:56:09,Address 71,Restaurant 45,5.22,1
3103690,461,98,2024-05-02 18:18:09,2024-05-02 20:07:09,Address 43,Restaurant 98,48.08,2
3466988,845,21,2024-04-16 06:33:09,2024-04-16 06:51:09,Address 44,Restaurant 21,6.58,2
6757135,499,63,2024-04-05 18:24:09,2024-04-05 20:17:09,Address 16,Restaurant 63,39.36,5
3664524,605,56,2024-04-21 22:57:09,2024-04-22 00:21:09,Address 7,Restaurant 56,35.48,5
4583930,891,50,2024-04-10 04:05:09,2024-04-10 04:22:09,Address 61,Restaurant 50,6.38,4
7256899,879,26,2024-04-09 05:58:09,2024-04-09 07:18:09,Address 83,Restaurant 26,48.78,4
6991554,332,47,2024-04-17 06:50:09,2024-04-17 08:07:09,Address 39,Restaurant 47,31.72,3
3133304,739,28,2024-04-26 22:56:09,2024-04-26 23:35:09,Address 4,Restaurant 28,42.18,4
4831230,817,94,2024-04-20 15:02:09,2024-04-20 16:26:09,Address 55,Restaurant 94,34.89,4
2075054,487,15,2024-04-17 08:00:09,2024-04-17 08:24:09,Address 6,Restaurant 15,22.4,1
3774354,797,79,2024-04-08 17:34:09,2024-04-08 19:20:09,Address 98,Restaurant 79,37.0,3
5845126,596,67,2024-05-01 23:14:09,2024-05-01 23:25:09,Address 31,Restaurant 67,46.42,5
7122030,315,38,2024-04-14 01:56:09,2024-04-14 02:23:09,Address 20,Restaurant 38,13.49,4
3778712,873,86,2024-04-10 00:38:09,2024-04-10 01:39:09,Address 90,Restaurant 86,27.42,5
4064640,640,92,2024-04-29 08:31:09,2024-04-29 08:58:09,Address 88,Restaurant 92,18.08,2
7644590,895,19,2024-05-03 14:58:09,2024-05-03 16:55:09,Address 28,Restaurant 19,7.16,2
7131543,303,43,2024-04-14 10:07:09,2024-04-14 11:43:09,Address 98,Restaurant 43,35.96,4
4877247,506,24,2024-04-27 20:15:09,2024-04-27 20:53:09,Address 76,Restaurant 24,29.12,2
9527964,571,91,2024-04-06 15:17:09,2024-04-06 16:22:09,Address 80,Restaurant 91,19.35,4
2523798,884,96,2024-04-20 22:29:09,2024-04-20 23:22:09,Address 94,Restaurant 96,5.51,2
2400276,152,86,2024-04-22 19:02:09,2024-04-22 20:57:09,Address 32,Restaurant 86,49.53,1
6074124,506,5,2024-04-19 17:36:09,2024-04-19 19:31:09,Address 69,Restaurant 5,33.51,1
4226347,983,49,2024-04-27 10:08:09,2024-04-27 11:58:09,Address 62,Restaurant 49,27.8,5
6638807,271,29,2024-05-03 06:33:09,2024-05-03 07:43:09,Address 82,Restaurant 29,10.74,4
9092352,940,52,2024-05-02 11:24:09,2024-05-02 12:42:09,Address 59,Restaurant 52,8.48,5
7439414,499,57,2024-04-23 06:31:09,2024-04-23 08:28:09,Address 23,Restaurant 57,37.24,3
3800805,302,88,2024-04-23 06:15:09,2024-04-23 08:15:09,Address 72,Restaurant 88,43.22,4
5400916,429,17,2024-04-10 09:54:09,2024-04-10 10:10:09,Address 42,Restaurant 17,5.26,4
2977184,223,5,2024-04-06 17:03:09,2024-04-06 17:54:09,Address 64,Restaurant 5,17.02,5
2065687,487,55,2024-05-02 19:05:09,2024-05-02 20:54:09,Address 92,Restaurant 55,24.29,5
6451269,109,64,2024-04-07 04:54:09,2024-04-07 05:19:09,Address 32,Restaurant 64,45.72,3
7865108,918,80,2024-04-25 14:38:09,2024-04-25 16:31:09,Address 80,Restaurant 80,48.91,1
1670149,288,97,2024-04-23 06:44:09,2024-04-23 07:03:09,Address 25,Restaurant 97,39.15,3
1465082,385,63,2024-04-17 02:59:09,2024-04-17 04:34:09,Address 63,Restaurant 63,10.78,5
1174658,323,5,2024-04-11 14:16:09,2024-04-11 15:17:09,Address 26,Restaurant 5,11.2,2
7260390,372,56,2024-04-29 15:22:09,2024-04-29 16:18:09,Address 7,Restaurant 56,44.05,3
5425599,943,76,2024-04-12 01:54:09,2024-04-12 02:48:09,Address 23,Restaurant 76,6.96,3
2511078,712,63,2024-04-23 19:58:09,2024-04-23 21:00:09,Address 24,Restaurant 63,45.32,2
6087191,727,57,2024-04-16 17:34:09,2024-04-16 18:04:09,Address 19,Restaurant 57,47.61,3
521374,110,53,2024-04-15 03:22:09,2024-04-15 04:51:09,Address 34,Restaurant 53,28.01,3
156710,194,92,2024-04-28 03:13:09,2024-04-28 04:50:09,Address 62,Restaurant 92,34.66,2
4824283,806,65,2024-05-05 11:27:09,2024-05-05 12:58:09,Address 66,Restaurant 65,11.44,3
6847318,349,71,2024-04-08 06:09:09,2024-04-08 07:09:09,Address 60,Restaurant 71,5.89,3
8839407,686,65,2024-05-01 20:25:09,2024-05-01 22:22:09,Address 46,Restaurant 65,41.85,4
5697832,700,35,2024-04-18 08:47:09,2024-04-18 10:03:09,Address 95,Restaurant 35,34.29,3
9822759,209,28,2024-04-30 08:19:09,2024-04-30 09:25:09,Address 47,Restaurant 28,32.44,4
2572260,515,49,2024-04-06 18:13:09,2024-04-06 18:40:09,Address 36,Restaurant 49,17.04,3
4501678,242,97,2024-04-15 11:23:09,2024-04-15 12:04:09,Address 22,Restaurant 97,25.99,1
9162613,823,13,2024-04-24 10:28:09,2024-04-24 11:05:09,Address 26,Restaurant 13,28.05,1
860474,549,43,2024-04-17 22:53:09,2024-04-17 23:45:09,Address 62,Restaurant 43,28.81,1
9312800,234,80,2024-04-08 10:57:09,2024-04-08 11:19:09,Address 31,Restaurant 80,34.57,2
4124631,269,21,2024-04-29 13:00:09,2024-04-29 14:58:09,Address 87,Restaurant 21,5.66,1
6657868,506,17,2024-04-10 15:15:09,2024-04-10 16:05:09,Address 1,Restaurant 17,7.13,4
4780994,157,61,2024-05-01 03:50:09,2024-05-01 05:00:09,Address 28,Restaurant 61,30.16,1
176307,573,14,2024-04-13 02:37:09,2024-04-13 04:24:09,Address 77,Restaurant 14,40.1,4
4014092,370,19,2024-04-07 08:41:09,2024-04-07 10:04:09,Address 25,Restaurant 19,39.61,1
2267575,489,43,2024-04-30 20:29:09,2024-04-30 21:05:09,Address 95,Restaurant 43,28.82,4
8750892,402,22,2024-04-20 17:39:09,2024-04-20 18:22:09,Address 64,Restaurant 22,20.39,2
4833476,898,56,2024-04-29 05:46:09,2024-04-29 06:36:09,Address 8,Restaurant 56,43.9,1
6979017,522,68,2024-04-23 02:51:09,2024-04-23 03:01:09,Address 78,Restaurant 68,47.56,1
3683103,827,72,2024-04-30 04:33:09,2024-04-30 05:01:09,Address 76,Restaurant 72,39.74,2
1470487,451,67,2024-04-08 07:46:09,2024-04-08 09:16:09,Address 86,Restaurant 67,43.3,1
8265990,324,1,2024-04-21 06:22:09,2024-04-21 07:14:09,Address 88,Restaurant 1,15.17,2
709972,744,38,2024-04-07 18:17:09,2024-04-07 19:27:09,Address 98,Restaurant 38,17.92,4
7988932,656,17,2024-05-01 02:27:09,2024-05-01 04:06:09,Address 98,Restaurant 17,5.79,3
2574782,439,99,2024-04-15 10:11:09,2024-04-15 11:42:09,Address 57,Restaurant 99,46.06,2
2428700,680,42,2024-04-24 13:02:09,2024-04-24 14:29:09,Address 77,Restaurant 42,37.34,3
3449854,596,49,2024-04-12 11:53:09,2024-04-12 13:21:09,Address 11,Restaurant 49,11.17,1
5076260,845,7,2024-05-03 23:17:09,2024-05-04 01:01:09,Address 33,Restaurant 7,34.43,5
374700,699,62,2024-04-05 17:16:09,2024-04-05 19:01:09,Address 28,Restaurant 62,26.87,5
3257175,117,3,2024-04-21 22:53:09,2024-04-22 00:02:09,Address 14,Restaurant 3,43.45,3
7790575,160,4,2024-04-23 16:48:09,2024-04-23 18:26:09,Address 35,Restaurant 4,21.29,2
4787306,801,70,2024-04-08 01:56:09,2024-04-08 02:45:09,Address 32,Restaurant 70,14.36,4
8673285,931,12,2024-04-25 17:16:09,2024-04-25 18:28:09,Address 24,Restaurant 12,49.84,4
7757346,425,88,2024-04-17 04:22:09,2024-04-17 05:15:09,Address 90,Restaurant 88,49.84,2
1389835,257,15,2024-04-13 20:36:09,2024-04-13 22:36:09,Address 69,Restaurant 15,18.39,3
9619517,185,16,2024-05-03 22:35:09,2024-05-04 00:23:09,Address 74,Restaurant 16,14.66,4
5296075,332,65,2024-04-10 03:53:09,2024-04-10 05:12:09,Address 56,Restaurant 65,47.72,4
9031835,626,88,2024-04-10 01:49:09,2024-04-10 03:49:09,Address 43,Restaurant 88,22.95,2
2269302,823,61,2024-04-11 06:19:09,2024-04-11 07:21:09,Address 32,Restaurant 61,36.51,3
2437735,497,37,2024-04-08 10:45:09,2024-04-08 11:33:09,Address 7,Restaurant 37,45.54,1
2279029,197,32,2024-04-23 02:25:09,2024-04-23 03:38:09,Address 83,Restaurant 32,11.33,5
9069077,419,57,2024-04-24 09:13:09,2024-04-24 09:32:09,Address 95,Restaurant 57,17.37,5
4474344,186,21,2024-04-08 15:30:09,2024-04-08 17:17:09,Address 6,Restaurant 21,38.62,2
4243100,795,2,2024-04-27 07:24:09,2024-04-27 08:20:09,Address 37,Restaurant 2,16.19,1
2505518,881,61,2024-04-19 17:33:09,2024-04-19 19:33:09,Address 64,Restaurant 61,47.76,1
9312246,191,96,2024-05-02 05:33:09,2024-05-02 07:21:09,Address 98,Restaurant 96,47.84,3
8136402,180,21,2024-04-05 22:21:09,2024-04-06 00:15:09,Address 65,Restaurant 21,5.72,3
3449469,797,28,2024-05-04 19:39:09,2024-05-04 21:14:09,Address 14,Restaurant 28,14.36,5
3454071,106,40,2024-04-26 23:46:09,2024-04-27 01:42:09,Address 99,Restaurant 40,44.18,4
8711195,668,91,2024-05-05 07:18:09,2024-05-05 08:34:09,Address 63,Restaurant 91,29.62,1
8701599,657,59,2024-04-24 05:41:09,2024-04-24 06:40:09,Address 76,Restaurant 59,23.02,2
6923171,954,85,2024-04-11 22:57:09,2024-04-12 00:27:09,Address 55,Restaurant 85,5.21,3
7265870,956,27,2024-04-14 20:29:09,2024-04-14 21:25:09,Address 42,Restaurant 27,11.17,4
2176597,767,36,2024-04-30 10:43:09,2024-04-30 11:44:09,Address 62,Restaurant 36,19.82,1
2760477,642,48,2024-04-06 01:31:09,2024-04-06 03:23:09,Address 68,Restaurant 48,30.38,2
5220380,509,41,2024-04-30 23:00:09,2024-05-01 00:50:09,Address 3,Restaurant 41,33.34,2
2075171,637,45,2024-05-02 15:49:09,2024-05-02 16:46:09,Address 56,Restaurant 45,7.32,4
3458264,109,26,2024-04-23 04:00:09,2024-04-23 04:43:09,Address 32,Restaurant 26,32.97,2
3022446,880,83,2024-04-16 18:38:09,2024-04-16 20:27:09,Address 17,Restaurant 83,24.29,4
294439,324,60,2024-04-21 16:33:09,2024-04-21 16:48:09,Address 36,Restaurant 60,24.35,5
9849191,900,57,2024-05-04 14:52:09,2024-05-04 15:36:09,Address 40,Restaurant 57,26.52,4
4585677,306,64,2024-04-23 05:16:09,2024-04-23 05:37:09,Address 29,Restaurant 64,15.02,4
2095420,663,95,2024-04-27 06:48:09,2024-04-27 08:34:09,Address 2,Restaurant 95,37.96,5
9965848,163,52,2024-04-20 16:45:09,2024-04-20 17:17:09,Address 83,Restaurant 52,37.3,2
2019411,595,14,2024-04-21 21:59:09,2024-04-21 22:29:09,Address 34,Restaurant 14,12.75,5
1322580,714,3,2024-04-18 23:37:09,2024-04-19 00:37:09,Address 29,Restaurant 3,5.82,5
5931087,364,15,2024-04-30 07:26:09,2024-04-30 07:50:09,Address 86,Restaurant 15,25.42,3
5244950,938,5,2024-04-17 22:53:09,2024-04-17 23:44:09,Address 31,Restaurant 5,8.95,1
4975260,529,59,2024-05-04 08:13:09,2024-05-04 10:00:09,Address 88,Restaurant 59,30.12,2
5508818,283,76,2024-04-10 17:23:09,2024-04-10 18:09:09,Address 9,Restaurant 76,11.44,3
8322407,161,74,2024-05-04 22:12:09,2024-05-04 23:08:09,Address 67,Restaurant 74,28.54,5
4646114,319,73,2024-04-12 22:35:09,2024-04-13 00:04:09,Address 9,Restaurant 73,7.3,5
